Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Sector PE","PB Ratio","Sector PB","Face value","Debt to Equity","Total Assets","Return on Assets","Total Liabilities","1D Return","1W Return","1M Return","6M Return","1Y Return","Return on Investment","Return on Equity","Dividend Yield"
Himadri Speciality Chemical Ltd,HSCL,"Commodity Chemicals","26983.249203839998","65.6910341898918","27.331800970477047","8.867930157467324","3.1092469554193976","1","0.1988175325934422","4448.77","10.108651515337968","1405.9800000000005","-4.95565988523735","-3.1655160801481657","2.6964285714285756","30.734274097105953","45.83778014941302","13.011582482352154","15.44068309497812","0.09127784598488953"
Suven Pharmaceuticals Ltd,SUVENPHAR,"Pharmaceuticals","26731.866029560002","89.02609661158289","49.44747752411902","13.035674208702522","6.4086021055656035","1","0.03169695757971785","2254.09","14.231311539509703","203.42000000000002","-1.1158717453740887","-2.1695071395670156","-16.011546978804176","24.8409914997325","49.363487660906046","14.544801410427905","15.862710190022879",
ICICI Securities Ltd,ISEC,"Investment Banking & Brokerage","26551.71996872","15.671943412732704","16.376340337400556","6.82088312993262","2.2787858595073875","5","4.337990757081828","25587.600000000002","8.239550103114743","21694.890000000003","-1.299015165246813","-1.1349381757362165","-5.509248686914821","5.8785404109145","7.636555313961907","8.153422284249913","50.439727291672874","3.5316881452678466"
Jyoti CNC Automation Ltd,JYOTICNC,"Industrial Machinery","26432.2493326","175.21045560519673","42.97729885593176","19.36953557565054","6.243671579386337","2","0.22260979166513997","2178.34","8.16852524169598","813.7100000000002","-7.644324367277209","-10.554746081950318","-1.2011776251226658","-9.255933791380384","167.67618608935976","14.419716976043064","20.856028976691476",
Poly Medicure Ltd,POLYMED,"Health Care Equipment & Supplies","26336.073214225","101.9750376141292","49.44747752411902","17.914964841043904","6.4086021055656035","5","0.11846455246724624","1858.6799999999998","15.03316481706234","388.62","-2.8700087819279037","-5.763135652908864","-7.732225363768016","22.815763360582142","78.87546884140258","16.53195151470919","19.047970261977806","0.10932315104762381"
PTC Industries Ltd,PTCIL,"Iron & Steel","26060.61670109","617.2576196373756","27.331800970477047","40.36650666215924","3.1092469554193976","10","0.28175340768277574","895.69","5.829036110478321","250.09000000000012","1.3577706687583793","17.863598730509185","45.808563393264876","21.913284704424477","148.63906260096638","6.945015105740183","8.867326150421105",
Brigade Enterprises Ltd,BRIGADE,"Real Estate","25964.0060962","57.49209737649753","58.43077060382289","7.297585393646235","3.9767511932422335","10","1.5373887332098517","17859.62","2.6390619265894157","14301.73","-7.4243413890703245","-12.088963748420937","-7.8081091930951425","-15.621527226543893","9.401533473987548","10.441693666749734","13.477536196201816","0.17801567226855874"
Narayana Hrudayalaya Ltd,NH,"Hospitals & Diagnostic Centres","25822.1130219","32.71645067201339","49.44747752411902","8.950193242463843","6.4086021055656035","10","0.5638264317577615","5633.15","16.101701830763513","2748.0600000000004","-3.105590062111801","-0.2129358530742579","1.3399752857584288","1.9526081552463925","-1.3156362789614484","19.972826689244595","31.460562190085923","0.31656712806838"
Go Digit General Insurance Ltd,GODIGIT,"Insurance","25649.33463575","141.17863626018274","16.376340337400556","9.511519670907717","2.2787858595073875","10","0.12979018489538913","16958.45","1.193378483519941","14261.79","-2.332105909170604","-12.597701149425292","-13.564716580782056","-17.493704636350174","-6.813725490196086","5.963251560725516","7.075014311249227",
Sun Tv Network Ltd,SUNTV,"TV Channels & Broadcasters","25416.4875669","13.2028900595303","-125.56801217225464","2.410900785301528","11.399967014116141","5","0.0035808057429484214","11420.949999999999","17.85031593910343","878.63","-3.7675320799761263","-2.203414562965112","-6.605351170568559","-20.899000429263502","-2.509273401701942","18.276155072698007","19.426029630429447","2.597100550430266"
KEC International Ltd,KEC,"Construction & Engineering","25004.166","72.10382951727456","42.97729885593176","6.104979856923117","6.243671579386337","2","0.9729789779524869","19031.47","1.9104836121681545","14935.770000000002","-3.770105521975214","-21.27590934752803","-17.753623188405793","5.997855893471758","57.29594714366289","14.148474209631965","8.815932641169663","0.4112728574910277"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","24992.67953363","39.10605466066344","36.74099419741881","6.116107825192039","6.522931535973459","2","0.04877189290250271","5044.88","13.540311611489878","958.5099999999995","-2.797032713121732","-4.328097731239097","-2.88177630801938","-4.901844140392629","38.31112649247274","15.36539210905179","16.911165444172777","0.30026272988865255"
Emcure Pharmaceuticals Ltd,EMCURE,"Pharmaceuticals","24971.853230775","50.12616570471514","49.44747752411902","7.999286694292642","6.4086021055656035","10","0.7479690943570293","7709.360000000001","6.946663877849824","4587.6","-2.919949922674725","-6.416264645072357","0.23991436902520943","-4.109838152391344","-3.009233712246631","13.475628305545072","17.263718917907415","0.21762755970800404"
Firstsource Solutions Ltd,FSL,"Outsourced services","24952.080144","48.476055687447804","35.94234348068758","6.742384076870282","9.469682682020355","10","0.41429914774723164","5936.010000000001","8.966812359438988","2235.2300000000014","-4.448257655755022","-4.991221469776769","-2.3207839092315625","43.07455134793265","73.14039703420234","12.539525144201095","14.565143881482228","0.9776611316257721"
Krishna Institute of Medical Sciences Ltd,KIMS,"Hospitals & Diagnostic Centres","24722.584098975","79.71427129352877","49.44747752411902","11.810678230386866","6.4086021055656035","2","0.6474795054556572","3820.09","9.228709159078733","1726.8500000000004","-4.902262582730494","2.314960629921267","9.010067114093967","44.70571702929948","63.1879034486223","10.575687893822652","15.386981543957125",
Emami Ltd,EMAMILTD,"FMCG - Personal Products","24670.98","34.099017290707756","50.78773731207607","10.038198160075842","9.976155395295928","1","0.038226641873939565","3268.81","22.733228388021182","811.0999999999999","-4.105870376654213","-3.7635725365336055","-3.0751521131392936","-25.98218962807752","5.595516113965445","28.74560090294165","30.332860284206838","1.4154281670205235"
Aster DM Healthcare Ltd,ASTERDM,"Hospitals & Diagnostic Centres","24455.34133805","189.1656972312034","49.44747752411902","4.861790564828602","6.4086021055656035","10","0.2750933876197539","17982.66","0.7878533585997328","12952.55","-2.6660059464816626","-3.241273494438047","4.58126036484246","46.472781506338556","22.701149425287362","3.8720832696691247","2.614207270157334","0.40849971635671206"
Motherson Sumi Wiring India Ltd,MSUMI,"Cables","24404.51578464","38.23361395055617","42.97729885593176","14.554219814312974","6.243671579386337","1","0.15452051526717556","3138.9000000000005","21.14766590464831","1462.1000000000001","-1.6743854649091516","-5.424528301886791","-12.880198634388575","-27.128712871287124","-13.139260424862305","34.38194121597189","42.45003824028197","1.4492753623188408"
Tata Chemicals Ltd,TATACHEM,"Diversified Chemicals","24191.65615888","90.26737372716418","27.331800970477047","1.0466235250878255","3.1092469554193976","10","0.24067664618845722","36711","0.7480705084367281","13597","-2.8790590641779574","-5.343917905029289","-10.976053901484109","-10.956913122978106","-14.619672720733682","2.782717857516477","1.2249748605905475","1.580147694268889"
Amber Enterprises India Ltd,AMBER,"Home Electronics & Appliances","23941.9687221","180.16381008427985","36.74099419741881","11.313874528438303","6.522931535973459","10","0.7272370709209133","6590.200000000001","2.0714767825939253","4474.040000000001","-9.61097667647791","1.1665385584270367","36.49182127948827","50.69455532492416","88.75496653422576","8.204130655438558","6.529932337144808",
Delhivery Ltd,DELHIVERY,"Logistics","23880.061519545","-95.83073766822469","42.97729885593176","2.611369655431864","6.243671579386337","1","0.12787148770045872","11453.029999999999","-2.200978025991493","2308.3799999999983","-3.804103639359007","-3.0210602759622303","-11.889680654526249","-15.118276727897461","-21.785192401363865","-1.5577870445870219","-2.720149068404353",
Dr. Lal PathLabs Ltd,LALPATHLAB,"Hospitals & Diagnostic Centres","23858.28028422","66.69354061504491","49.44747752411902","12.654428724451963","6.4086021055656035","10","0.1309716395190334","2453.5800000000004","14.793876998215527","568.2100000000005","-2.197633317965265","-2.137294876508132","-3.955719557195569","-4.439661644726955","15.257375135831303","18.153636917882093","19.957488591098254","0.6298028684799336"
Concord Biotech Ltd,CONCORDBIO,"Pharmaceuticals","23718.58577088","76.98090218064974","49.44747752411902","15.536462932243357","6.4086021055656035","1","0.006380024105224547","1700.69","19.168997128787723","174.05","0.47418568579657955","6.74077578051088","5.44392523364486","32.33328469283525","62.34872896527031","20.261263489501303","21.877840263576466","0.3859386026817219"
Mangalore Refinery and Petrochemicals Ltd,MRPL,"Oil & Gas - Refining & Marketing","23505.854797124","6.534758982256034","11.4761859396851","1.7696847054603382","1.495364798157567","10","0.9551681120511107","35436.56999999999","10.182675566263654","22154.05999999999","-4.7307856229578045","-5.153944620359769","-6.390052530088427","-44.33930942895086","-20.779681039574722","18.16096858088357","31.07999986175329","2.2368858211628737"
Poonawalla Fincorp Ltd,POONAWALLA,"Consumer Finance","23361.2452515","13.882778339919776","16.376340337400556","2.8604158709722443","2.2787858595073875","2","1.8630550943544082","24086.899999999998","7.114092455933529","15919.819999999996","-1.9464720194647203","-4.507434944237922","-13.193466629118562","-24.550673989016477","-39.73681587080052","7.196529072651692","22.376622729010485","0.6596828668202297"
Carborundum Universal Ltd,CARBORUNIV,"Industrial Machinery","23328.89508474","50.57864687524937","42.97729885593176","7.14510020910745","6.243671579386337","1","0.05264592559923063","4091.0600000000004","11.584607772467082","826.0400000000006","-2.120776419841855","-3.862693902626321","-8.016164584864065","-28.659175593851888","3.3701704066137856","13.95381316356843","14.846430663653852","0.3262179495581034"
Pfizer Ltd,PFIZER,"Pharmaceuticals","23287.8829746","42.239462707634246","49.44747752411902","6.47688051714068","6.4086021055656035","10","0.011177736862891249","4228.780000000001","13.3988536377014","633.2400000000009","-3.1202123914015707","0.5828866768759536","3.0688505296194553","3.0413440615353475","16.735845162473918","15.588616316393137","16.20881866984966","0.6876346045480356"
Sumitomo Chemical India Ltd,SUMICHEM,"Commodity Chemicals","23180.32797984","62.725823244053586","27.331800970477047","9.482451976781002","3.1092469554193976","10","0.012374465648074286","3312.5099999999998","11.06235088801147","867.9599999999995","-2.4472219304694955","-11.134963599029314","-9.142093711231993","-7.58208955223881","17.994794894038918","15.162437368676253","15.313913470483781","1.2704565030146424"
Bayer Cropscience Ltd,BAYERCROP,"Fertilizers & Agro Chemicals","23074.84300602","31.161165436894002","27.331800970477047","8.098141014255631","3.1092469554193976","10","0.016529795746472942","4597.1","15.96644997143072","1747.6999999999998","-3.4914757241405234","-5.4591011675226095","-14.48846741139596","-22.004739552476863","-11.221102138917225","26.24201622648023","26.6295064281219","2.7267326925511504"
Crompton Greaves Consumer Electricals Ltd,CROMPTON,"Home Electronics & Appliances","22756.5261602","51.72878287006724","36.74099419741881","6.598064396095066","6.522931535973459","2","0.1980852254441181","6081.7","7.496849472526298","2632.73","-1.7373175816539264","-3.591049175934605","-11.227637260950031","-18.085969180859692","9.071274298056148","12.562679083094565","13.41900690441948","0.8478099528100574"
Godfrey Phillips India Ltd,GODFRYPHLP,"FMCG - Tobacco","22744.3923366","25.757213612901044","50.78773731207607","5.36462304799868","9.976155395295928","2","0.08114725098473947","5843.2699999999995","16.335028751818662","1603.5699999999997","-8.06568082634767","-7.230097087378648","-20.040668775417995","-7.222896974177533","121.02889130485065","19.834894649347476","22.658730820600518","1.280165887445844"
Bandhan Bank Ltd,BANDHANBNK,"Private Banks","22178.242231275","9.947362812068308","16.376340337400556","1.026312434231899","2.2787858595073875","10","0","178125.96999999997","1.3333787050648658","156516.33","-4.369269241455974","-9.45911949685534","-15.570934256055354","-29.51566659840263","-40.40259740259741",,"10.824735761206774","1.0895609294916972"
Newgen Software Technologies Ltd,NEWGEN,"Software Services","22087.22526049","87.78357482011845","35.94234348068758","18.05219797019256","9.469682682020355","10","0.03964790113770106","1686.48","16.60183893029286","462.96","-2.9202016476085086","-2.846050470359868","16.127650460484034","52.01925391095065","84.0121190933986","20.108802465350657","22.810802970000815","0.25314056854400735"
Angel One Ltd,ANGELONE,"Investment Banking & Brokerage","22080.297485904997","19.617863286218814","16.376340337400556","7.266602213488118","2.2787858595073875","10","0.8362798657276378","13253.730000000001","10.858129077755557","10215.130000000001","-3.8324718460722074","-12.607134882602496","-25.766683201540655","7.420254220544005","-36.87462909925948","20.1716215150581","43.28789883388203","1.318317253677478"
Nuvama Wealth Management Ltd,NUVAMA,"Diversified Financials","21912.01994466","35.041851153283964","16.376340337400556","7.558814277515045","2.2787858595073875","10","2.327013629448716","20387.36","3.777960036915028","17488.490000000005","-8.219064864418112","-5.994490747280694","-4.019701875716655","27.254354529544113","63.5742789040949","6.48353790419075","24.247770795727533",
Natco Pharma Ltd,NATCOPHARM,"Pharmaceuticals","21707.22069465","15.63582849142836","49.44747752411902","3.7086707376689283","6.4086021055656035","2","0.06341938459961388","6906.1","22.100529311099624","1053.000000000001","-1.9100805309376319","-8.630061009428733","-15.831601893797478","0.3186822282923712","42.83441367118445","22.612984592644967","25.88445869729373","0.7838607203267461"
Kfin Technologies Ltd,KFINTECH,"Business Support Services","21574.1332235","87.6819070249949","42.97729885593176","18.908257936967026","6.243671579386337","10","0.04264717482186522","1418.31","18.439413356115626","277.32000000000005","-8.89526021630253","-6.422142978434366","10.658634538152613","65.81676464759892","156.72225845523153","21.397890135754217","24.46785765782788","0.4557239262243215"
Triveni Turbine Ltd,TRITURBINE,"Heavy Electrical Equipments","21463.04916576","79.74974609207446","42.97729885593176","22.326411498403257","6.243671579386337","1","0.0032455036251859406","1670.1999999999998","17.78096373840914","708.8699999999999","-4.847801578353999","-9.811896288764608","-11.774213601889834","6.364209199747967","61.76329659798756","28.442117268909744","31.24568257414363","0.533175355450237"
Affle (India) Ltd,AFFLE,"Advertising","21443.139919455","72.13597496957208","-125.56801217225464","8.583985812659122","11.399967014116141","2","0.07310931770508076","3272.7199999999993","11.258462499881645","774.6799999999989","-4.601792013986453","-9.822635135135137","-11.20259481037924","7.161143257934414","17.148443490262217","11.792947285566667","14.993367328925004",
Devyani International Ltd,DEVYANI,"Restaurants & Cafes","21426.909672414","453.2877019761714","36.74099419741881","15.888379472199851","6.522931535973459","1","2.154605921740485","4932.46","1.1940034605135412","3583.87","-1.4207225706199025","-5.738648252772546","6.931339386386569","4.445228435350152","-4.500000000000003","5.55324415234578","4.087721270505698",
NBCC (India) Ltd,NBCC,"Construction & Engineering","21311.1","53.06945239933261","42.97729885593176","8.834385583822844","6.243671579386337","1","0.00026116262970040917","12813.769999999997","3.121832067715234","10401.479999999998","-6.580660433187346","-9.364943145247805","-16.172239309455314","-37.054069860173314","29.04087193460492","16.793760257281633","17.703176317587676","0.532117065754466"
Shyam Metalics and Energy Ltd,SHYAMMETL,"Iron & Steel","21286.63268952","20.57096868883545","27.331800970477047","2.0630580237953096","3.1092469554193976","10","0.05785132777670092","14393.18","7.963567940711314","4075.180000000002","-2.396736359000504","0.18519701130339508","-5.7211538461538485","10.82000434247666","12.381651376146792","10.701599921575154","11.510724944631615","0.5877742946708464"
Piramal Enterprises Ltd,PEL,"Diversified Financials","21284.67495946","-12.642884272605777","16.376340337400556","0.8014698529942141","2.2787858595073875","2","2.0187136748998853","82605","-2.0239946390044166","56047.95","-4.044136255504383","-9.855363416525975","-21.022545570834662","0.19025472994397574","1.6242294291074755","-2.0999990894137106","-5.84395376780773","1.0555185852163929"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","21211.6718787","71.82849168229994","27.331800970477047","9.282560523869748","3.1092469554193976","5","0.09735198743167725","3478.8500000000004","8.850865125535366","1193.7400000000002","-5.983455488405987","-5.542510121457489","-18.919200695047785","-33.851025331724976","-14.633197120062269","12.438336716422672","13.523749335971132","0.4194210166400729"
Computer Age Management Services Ltd,CAMS,"Diversified Financials","21154.719280415","59.81823633653332","16.376340337400556","23.103751780628848","2.2787858595073875","10","0.10518325979642655","1413.47","28.1824267248936","497.83","-5.326405394947756","-11.474848306909376","-14.413178411929449","5.950981726403317","50.24298671906527","35.75868372943326","41.65218978746958","1.080210520976089"
ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,"Auto Parts","21111.58485744","51.94140695642754","36.74099419741881","7.566035622364541","6.522931535973459","5","0","3381.63","12.693609160510384","591.3200000000002","-2.2710510141364444","-2.866085858908911","-3.0636780308027585","-29.686251346374338","-30.232415677337944","14.746031802917974","15.634436148647369","0.15273553841523405"
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","21047.57622","33.795623275903544","42.97729885593176","6.544237367079161","6.243671579386337","2","0.04753124805671289","4019.84","15.968708213837484","803.6399999999998","-2.5697182070375324","-4.089063156420658","-8.76110124333925","-17.48598593097384","-10.219305457970195","19.82505557913611","21.13954427733032","0.46622375410027145"
PNB Housing Finance Ltd,PNBHOUSING,"Home Financing","21032.67656946","13.947305766845046","16.376340337400556","1.404571828359525","2.2787858595073875","10","3.6740332192723066","72404.85","2.165459074638558","57430.41000000001","-5.366538056822166","-7.234273318872022","-7.794307891332479","1.0991756182862795","1.5303562468640155","2.154576093536558","11.60529930776542",
Sundram Fasteners Ltd,SUNDRMFAST,"Auto Parts","20984.46967005","40.22479234406152","36.74099419741881","6.097778960474583","6.522931535973459","1","0.1878750366863974","4987.950000000001","10.854516438450213","1546.620000000001","-5.38159079065802","-2.0464037122969794","-8.50021673168617","-27.723094738365784","-16.45624727905963","13.544217404173803","16.112672576211498","0.6859260001001353"
Aditya Birla Real Estate Ltd,ABREL,"Textiles","20947.0732496","414.54726399366916","36.74099419741881","5.1156551761056965","6.522931535973459","10","0.6109580677461108","10498.52","0.53443979540464","6403.82","-8.548266460781232","-11.77735206470839","-25.167009713646056","-9.814651788051098","30.73500500120718","1.304349803453097","1.2424926078697693","0.26661404834236907"
Aditya Birla Sun Life AMC Ltd,ABSLAMC,"Asset Management","20899.2224511","26.781514238428414","16.376340337400556","6.59514479914039","2.2787858595073875","5","0.024958344904193276","3501.8500000000004","24.812836945168257","332.97","-7.364787111622557","-4.336126230811563","-4.013254786450655","3.9753157290470793","44.75524475524475","24.026083984765865","27.449097499591087","1.8609454895271937"
BASF India Ltd,BASF,"Diversified Chemicals","20868.4399004","37.04873311271676","27.331800970477047","6.47384516841942","3.1092469554193976","10","0.048416317667131996","7232.960000000001",,"4009.4600000000005","-5.680384235393078","-6.297891842346473","-10.638986013986017","-13.618161131666401","60.65513679229565","17.126439162378666",,"0.3111274120628226"
Ramco Cements Limited,RAMCOCEM,"Cement","20835.0806065","57.88326324906241","27.331800970477047","2.8771814373146953","3.1092469554193976","1","0.681696722635811","16269.580000000002","2.3326473749373404","9028.09","-3.7653478854024556","-6.927726141500335","-7.993171662398957","10.835271196027911","-10.130968761147631","6.372890764403646","5.102218001282815","0.28352707683583783"
SKF India Ltd,SKFINDIA,"Industrial Machinery","20804.48358966","37.70294235168539","42.97729885593176","7.754909547911659","6.243671579386337","10","0.004383561643835616","3651.4","16.159782115297322","968.6500000000001","-2.5405868593529224","-4.576795580110505","-11.439500374309068","-28.10796959084309","-7.555770350274043","20.523583137564906","21.96599212201914","3.0868346105893187"
Timken India Ltd,TIMKEN,"Industrial Machinery","20685.90403734","52.751323602131876","42.97729885593176","8.557547993124473","6.243671579386337","10","0.010491173927612552","2987.59","14.14615845255875","570.3199999999999","-4.817775931886625","-4.172332592617152","-10.824074074074069","-30.141109826883266","-18.13594891868963","16.209167986964868","17.606702526018985","0.09090578524417293"
Whirlpool of India Ltd,WHIRLPOOL,"Home Electronics & Appliances","20237.3256033","93.24237745715062","36.74099419741881","5.265365138702426","6.522931535973459","10","0.06009137552426447","6084.21","3.622063144122371","2240.73","-6.258815232722144","-9.551905597193432","-11.873009296423856","-20.909361364537887","25.154457193292146","6.068809456023413","5.778910862749544","0.31345544981326967"
CESC Ltd,CESC,"Power Generation","20151.32167686","14.641131744730645","19.27017029255157","1.681329429416746","2.913285076554659","1","1.2134505875923525","37167.78","3.676164705319877","25182.429999999997","-6.403152321142703","-12.95819935691319","-14.780418699826862","-17.15079840863262","8.392156862745104","10.377330753010476","11.776533779404422","2.97487531147094"
Kalpataru Projects International Ltd,KPIL,"Power Infrastructure","20003.44217571","39.252452219756094","19.27017029255157","3.9124164941998614","2.913285076554659","2","0.7839524644960403","22014.41","2.453879313977002","16901.6","-2.6835043409629193","-7.0396972505406135","-6.693798449612396","-11.971592830571538","60.26132165822957","13.304338006426947","10.393130389826565","0.6496727936045203"
Grindwell Norton Ltd,GRINDWELL,"Industrial Machinery","19963.9232","52.03816911688039","42.97729885593176","9.659479864716442","6.243671579386337","5","0.03996090518054743","2765.63","14.836529016389644","698.8600000000002","-3.5594897440697553","-3.9407095332288553","-15.01397759039977","-32.318606658909204","-21.631606397774696","18.210071835337036","19.75662133142449","0.9428206976873162"
Kansai Nerolac Paints Ltd,KANSAINER,"Paints","19850.409133560002","16.745182492205426","27.331800970477047","3.5456023172864652","3.1092469554193976","1","0.04937305755010181","7409.720000000001","17.28537995494346","1811.1200000000008","-3.250591016548463","-3.185199313370195","-3.129770992366408","-12.287908555099117","-27.480803307737748","20.674823234644307","23.337707119099203","1.527133977241274"
Alembic Pharmaceuticals Ltd,APLLTD,"Pharmaceuticals","19702.50473414","31.993934484329813","49.44747752411902","4.0891836648831505","6.4086021055656035","2","0.1065045037565896","6445.58","9.752930099672094","1627.3799999999992","-0.762338498094147","-4.945416901938637","-3.0336485383766267","2.087895299689362","6.231784219172283","12.604851294979149","13.403898496735659","1.0974210605078067"
Atul Ltd,ATUL,"Diversified Chemicals","19474.690471075","60.289426261763936","27.331800970477047","3.7716869093899548","3.1092469554193976","10","0.04581292522935513","6455.030000000001","5.292546655088234","1291.64","-2.6663331297777426","-1.5229787203211074","-6.264137931034478","-6.1718500656051685","-3.7105778398876277","6.187105782656847","6.537007187227118","0.30297573195135363"
Inox Wind Ltd,INOXWIND,"Heavy Electrical Equipments","19434.353125504","-480.5725303042504","42.97729885593176","8.867371970006433","6.243671579386337","10","1.4821893807005617","6794.79","-0.6301283629439685","4603.12","-4.055097837281161","-16.021621621621613","-22.12921658062252","-12.307330274149892","32.013727443817125","3.820306095063725","-1.8334606569900798",
Five-Star Business Finance Ltd,FIVESTAR,"Consumer Finance","19129.6773612","22.88430533800677","16.376340337400556","3.681509841170867","2.2787858595073875","1","1.2154864659411295","11688.78","8.19876812020636","6492.630000000001","-3.7305163625618674","-14.598448047441794","3.70001532097441","-19.111166283905398","-11.214061861289","7.261379430159833","17.532658884674316",
Gujarat State Petronet Ltd,GSPL,"Gas Distribution","19061.88133816","11.486313196001284","19.27017029255157","1.325339530027867","2.913285076554659","10","0.00970684102501349","19055.850000000002","9.125378899832972","4673.210000000002","-2.214182344428358","-6.444624966152182","-8.706566257101333","4.065917141537054","4.678543764523632","11.816488491797063","12.260583104121087","1.479946721918011"
Amara Raja Energy & Mobility Ltd,ARE&M,"Batteries","18966.91847132","20.298934556946833","42.97729885593176","2.7897737476440447","6.243671579386337","1","0.023046951415926206","8976.060000000001","11.03343222778197","2177.33","-3.988511604206231","-9.742024501400678","-16.0692068429238","-35.1461292946993","27.1065865325647","13.927987094956174","14.593109199993453","0.9553218180063688"
Welspun Corp Ltd,WELCORP,"Iron & Steel","18882.912816","17.005505057636906","27.331800970477047","3.2821924750657896","3.1092469554193976","5","0.33545159686710213","11813.38","8.198757855696979","6060.239999999998","-4.698874917273329","-6.381660470879802","-5.14752040175769","12.834978843441464","34.86934532171958","18.414325579458115","20.923427115661077","0.6928668726847127"
Swan Energy Ltd,SWANENERGY,"Textiles","18854.4316929","62.60602899754291","36.74099419741881","2.3497664112109238","6.522931535973459","1","0.429877516837073","12167.53","2.690092276524976","4143.5700000000015","-7.390300230946882","-14.070252034133759","-13.865128307141433","-14.523234332812283","10.31636863823934","4.59729039995537","5.122191201144987","0.016625103906899415"
Chalet Hotels Ltd,CHALET,"Hotels, Resorts & Cruise Lines","18828.4740326","67.68936594981305","36.74099419741881","9.179158760445004","6.522931535973459","10","1.3674008638761324","5778.110000000001","5.182194682549589","3726.890000000001","-3.422777435437786","-10.575092676084568","-11.264104985832885","8.831513162047857","16.462879146119032","9.777885775711175","14.722757394194739",
Cyient Ltd,CYIENT,"Software Services","18520.80006546","27.124780412214445","35.94234348068758","4.064342001242072","9.469682682020355","5","0.17283679694529175","6928.4","10.169567257210506","2371.499999999999","-3.366461768254158","-2.479061038124317","-16.671054836161698","-9.532901282706323","-26.74897119341564","14.946206380391038","17.02658221535083","1.796193656992201"
Chambal Fertilisers and Chemicals Ltd,CHAMBLFERT,"Fertilizers & Agro Chemicals","18205.64037568","14.269979915096394","27.331800970477047","2.480873266063447","3.1092469554193976","10","0.24441158835713508","11508.969999999998","10.509476486714478","4170.569999999998","-5.60864146240133","-3.80657408332501","-8.82575757575758","-10.498325782942684","17.827045248282122","15.865764198164925","17.633152205837145","1.6505281690140847"
Navin Fluorine International Ltd,NAVINFLUOR,"Specialty Chemicals","17940.963373125","66.32518807070232","27.331800970477047","7.529772638730919","3.1092469554193976","2","0.5743388719377841","4377","6.842653128079044","1994.33","-0.3607871218276184","7.775304244582957","2.0202020202020097","-1.154340045353952","2.308975736666481","9.198828086469954","11.844242734728383","0.41437783163508396"
Jupiter Wagons Ltd,JWL,"Rail","17935.04257025","54.09290194911932","42.97729885593176","10.992505727765282","6.243671579386337","10","0.21390439883057424","2939.98","14.49753171171092","1308.4099999999999","-5.870558092904093","-12.162426614481406","-19.278841830770602","-39.83195670749075","13.605808012906701","18.810746401288515","27.23263053280876","0.13792895892554982"
Castrol India Ltd,CASTROLIND,"Commodity Chemicals","17774.52924048","20.569276891763987","27.331800970477047","8.377533589016302","3.1092469554193976","5","0.0362682578510527","3419.9299999999994","26.633934047779736","1298.2399999999993","-5.545335085413935","-5.816831683168317","-8.713593397629671","-32.77719587011821","1.1824324324324293","39.64541716697591","43.12327208487614","4.173622704507514"
Bls International Services Ltd,BLS,"Outsourced services","17697.9221209","56.5501090263932","35.94234348068758","12.276583047239177","9.469682682020355","1","0.02122641509433962","1616.3999999999996","24.433011421745796","174.79999999999956","-4.633632634962872","-11.367655728040866","-5.191802417235941","17.688098495212035","9.830205540661305","21.771498437712246","27.467931698797113","0.23264934560524647"
Astrazeneca Pharma India Ltd,ASTRAZEN,"Pharmaceuticals","17659.75","109.34152684044325","49.44747752411902","24.805806832228342","6.4086021055656035","2","0.006447353635239915","1078.03","15.658538950021823","366.11","2.26642634295351","-4.329669873060055","3.8558691304936286","6.854744166698175","14.035031075954471","22.70868515442912","24.8360384742544","0.33975565905519617"
Tbo Tek Ltd,TBOTEK,"Tour & Travel Services","17624.14595506","87.18782010022758","36.74099419741881","32.349753955690154","6.522931535973459","1","0.3863069016152717","4855.16","5.4536036303398845","4310.36","-4.680411187044163","-4.182028283717603","7.1635177549387565","-8.156263833554675","18.026025741306977","29.29189947832534","45.83725439063934",
Bata India Ltd,BATAINDIA,"Footwear","17531.7990937","66.78526187078593","36.74099419741881","11.482031510914343","6.522931535973459","5","0.8889245459725323","3349.76","7.9291149028456065","1822.8700000000003","-4.33761133319308","-2.8546123450061223","-0.17152658662091352","-10.726790798128215","-13.725056133582113","13.4731535479755","17.70665407574785","0.879733147611891"
Aadhar Housing Finance Ltd,AADHARHFC,"Consumer Finance","17472.66820754","23.308078821220853","16.376340337400556","3.9266628928681384","2.2787858595073875","10","3.137169503904714","19092.67","4.198454898701438","14642.919999999998","-4.078496276155574","-1.318245450303321","-2.568532596176004","-9.00527083099698","23.14463499772348","4.072056784126778","18.401921592260603",
V Guard Industries Ltd,VGUARD,"Electrical Components & Equipments","17432.452157120002","67.67781721065302","42.97729885593176","9.60878623161469","6.243671579386337","1","0.221191476226698","3151.52","8.514689475641502","1337.3000000000002","0.754906894816306","-6.273584905660383","-6.4831156606659635","-13.34271182772428","36.72802339583692","13.410907646546391","15.055058097397891","0.3488553225437162"
